Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_339.jpg,0,0,0,2.048147,101.8342,76.06967,0.03603482,286.822,0.1289359
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_407.jpg,0,0,0,2.039135,101.8695,75.95306,0.007508423,286.822,0.07576271
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_473.jpg,0,0,0,2.032372,101.9163,75.79846,359.9524,286.822,0.01014442
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_538.jpg,0,0,0,2.025602,101.9513,75.68313,359.9017,286.822,359.9658
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_605.jpg,0,0,0,2.016563,101.9861,75.56827,359.8456,286.822,359.9261
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_671.jpg,0,0,0,2.009581,102.021,75.45367,359.8008,286.8274,359.9065
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_740.jpg,0,0,0,2.002623,102.0673,75.30134,359.7493,286.8318,359.8921
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_806.jpg,0,0,0,1.995674,102.1019,75.18745,359.7163,286.8348,359.8907
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_874.jpg,0,0,0,1.986464,102.1478,75.03612,359.6771,286.8364,359.8952
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_940.jpg,0,0.2035273,0,1.980556,102.1823,74.92255,359.6659,286.8401,359.9107
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_07_983.jpg,0,0.3040441,0,1.98222,102.2054,74.84644,359.6712,286.8404,359.9189
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_038.jpg,0,0.1062638,0,1.98846,102.24,74.73193,359.6911,286.8405,359.9316
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_105.jpg,0,0,0,1.983916,102.2746,74.61769,359.7094,286.8406,359.9445
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_173.jpg,0,0.1035734,0,1.977653,102.3205,74.466,359.7259,286.8405,359.9615
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_240.jpg,0,0.3043261,0,1.976546,102.355,74.35194,359.7502,286.8405,359.9739
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_306.jpg,0,0.1065115,0,1.984416,102.3897,74.23735,359.7893,286.8405,359.9857
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_374.jpg,0,0,0,1.980537,102.4358,74.08506,359.8315,286.8406,7.894106E-05
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_440.jpg,0,0,0,1.974343,102.4701,73.9715,359.8493,286.8406,0.009784198
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_507.jpg,0,0,0,1.965569,102.5043,73.85852,359.8557,286.8406,0.01840851
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_574.jpg,2.934278,0,0,1.958826,102.5513,73.70923,359.8513,287.0954,0.06485948
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_639.jpg,3.0069,0,0,1.951228,102.588,73.59824,359.8477,287.4836,0.1217632
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_706.jpg,0.0213334,0,0,1.942523,102.6239,73.48746,359.8429,287.6886,0.1511747
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_772.jpg,0,0,0,1.935934,102.6708,73.3402,359.8297,287.7242,0.1595729
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_839.jpg,0,0,0,1.929334,102.7058,73.23026,359.8162,287.7249,0.1576334
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_905.jpg,0,0,0,1.920589,102.7408,73.12074,359.7999,287.7244,0.1512055
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_08_974.jpg,0,0,0,1.914099,102.7871,72.97532,359.7768,287.722,0.1325407
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_038.jpg,0,0,0,1.907564,102.8218,72.86671,359.7576,287.7205,0.1144245
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_106.jpg,0,0.1061216,0,1.898859,102.8563,72.75846,359.7394,287.7195,0.09345478
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_173.jpg,0,0.1047254,0,1.899688,102.9025,72.61386,359.7312,287.7195,0.06629437
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_239.jpg,0,0,0,1.897491,102.9372,72.50558,359.7276,287.7195,0.04649027
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_304.jpg,0,0,0,1.889317,102.9716,72.39765,359.724,287.7177,0.02277885
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_368.jpg,0,0,0,1.882851,103.006,72.29015,359.7178,287.7172,0.0008469536
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_439.jpg,0,0,0,1.876485,103.0517,72.14745,359.7074,287.7193,359.9798
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_505.jpg,0,0.2106988,0,1.87053,103.0859,72.04051,359.7086,287.7206,359.9699
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_573.jpg,0,0.2101904,0,1.87701,103.1319,71.8969,359.7416,287.7208,359.958
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_639.jpg,0,0.006712884,0,1.880094,103.1664,71.78902,359.7737,287.7208,359.951
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_708.jpg,0,0,0,1.872687,103.2007,71.6816,359.7969,287.7208,359.9456
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_779.jpg,0,0,0,1.866419,103.2463,71.53916,359.8161,287.722,359.9442
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_838.jpg,-2.965673,0,0,1.859914,103.2788,71.43246,359.8213,287.5131,359.9119
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_905.jpg,-2.949656,0,0,1.852764,103.3101,71.32581,359.8269,287.1394,359.864
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_09_974.jpg,0,0,0,1.844431,103.3526,71.18456,359.8291,286.9378,359.842
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_038.jpg,0,0,0,1.838228,103.3847,71.07924,359.8259,286.9249,359.8441
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_106.jpg,0,0,0,1.829941,103.4167,70.97436,359.8174,286.9243,359.8502
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_173.jpg,0,0.2009945,0,1.826316,103.4593,70.8346,359.8132,286.9247,359.8641
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_240.jpg,0,0.4033852,0,1.831002,103.4915,70.7289,359.8345,286.9248,359.8763
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_302.jpg,0,0.207244,0,1.846013,103.524,70.62222,359.8795,286.9248,359.8899
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_369.jpg,0,0.01580448,0,1.847735,103.5565,70.5154,359.926,286.9249,359.9044
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_441.jpg,0,0,0,1.842677,103.5996,70.37376,359.9669,286.9249,359.9248
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_508.jpg,0,0,0,1.834569,103.6317,70.26825,359.9797,286.9249,359.9402
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_573.jpg,0,0.1977981,0,1.831156,103.6744,70.12788,359.9884,286.9249,359.9604
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_639.jpg,0,0,0,1.833195,103.7064,70.02266,359.9933,286.9249,359.9749
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_707.jpg,0,0,0,1.825849,103.7382,69.91798,359.9854,286.9249,359.9886
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_773.jpg,0,0,0,1.819801,103.7804,69.77924,359.9574,286.9249,0.005323124
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_838.jpg,0,0.1078081,0,1.813755,103.8119,69.67565,359.9286,286.9249,0.0164179
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_905.jpg,0,0.2983754,0,1.813379,103.8435,69.57169,359.9118,286.9249,0.02617559
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_10_974.jpg,0,0.2932672,0,1.827468,103.8862,69.43141,359.931,286.9249,0.03697253
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_039.jpg,0,0.09580689,0,1.834925,103.9183,69.32564,359.958,286.9249,0.04337039
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_106.jpg,0,0.2975315,0,1.836316,103.9506,69.2197,359.9873,286.9249,0.04831144
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_172.jpg,0,0.1019319,0,1.841614,103.9936,69.07801,0.03322913,286.9249,0.05269493
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_239.jpg,0,0.1033648,0,1.83962,104.0259,68.97206,0.05593304,286.9244,0.05325019
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_305.jpg,0,0.3045442,0,1.840848,104.0581,68.86601,0.07613511,286.9231,0.05018485
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_371.jpg,0,0.1102519,0,1.846675,104.0904,68.75964,0.09914164,286.9217,0.04456633
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_440.jpg,0,0.1109927,0,1.843484,104.1333,68.61829,0.1120215,286.9202,0.03595837
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_511.jpg,0,0.317656,0,1.845366,104.1655,68.51219,0.1203135,286.9189,0.02861092
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_574.jpg,0,0.1242905,0,1.851342,104.2086,68.37021,0.1362507,286.9167,0.01734775
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_640.jpg,0,0,0,1.850357,104.2408,68.26408,0.1360396,286.9154,0.009655256
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_707.jpg,0,0.1987083,0,1.845271,104.273,68.15828,0.1263152,286.9147,0.003431575
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_773.jpg,0,0.2054105,0,1.8517,104.3161,68.01654,0.1256442,286.9153,-0.0007097444
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_838.jpg,0,0.01154135,0,1.854837,104.3485,67.91024,0.1216842,286.9166,-0.001529204
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_906.jpg,0,0.2130858,0,1.850954,104.3809,67.80408,0.1125269,286.9177,-0.002521929
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_11_974.jpg,0,0.4180815,0,1.859465,104.4244,67.66144,0.1217431,286.92,-0.001420267
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_039.jpg,0,0.21957,0,1.872351,104.4573,67.5535,0.1441005,286.9213,-0.0001804837
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_102.jpg,0,0.2184772,0,1.876202,104.4901,67.4454,0.1634271,286.9212,-0.0001703552
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_171.jpg,0,0.4222119,0,1.884897,104.5231,67.33675,0.1883436,286.9204,-0.0001584109
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_240.jpg,0,0.2180885,0,1.896322,104.5675,67.19081,0.2316309,286.9186,-0.0001635957
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_306.jpg,0,0.01765575,0,1.899986,104.6007,67.0814,0.2524894,286.9168,-0.00013323
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_372.jpg,0,0,0,1.894937,104.6446,66.93649,0.2474475,286.9141,-0.0001176951
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_440.jpg,0,0,0,1.888786,104.6773,66.82859,0.2213698,286.9121,-3.718611E-05
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_506.jpg,0,0,0,1.880586,104.7099,66.7213,0.1805374,286.9107,0.001240906
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_572.jpg,0,0,0,1.874431,104.7531,66.57911,0.108185,286.9105,0.006256259
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_639.jpg,0,0,0,1.868264,104.7853,66.47308,0.04214778,286.9105,0.009762233
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_705.jpg,0,0,0,1.860008,104.8174,66.36752,359.9694,286.9106,0.01275495
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_773.jpg,0,0,0,1.853791,104.86,66.2273,359.8725,286.9083,0.01007129
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_839.jpg,0,0,0,1.847425,104.8918,66.12241,359.8083,286.9055,0.0006931013
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_905.jpg,0,0,0,1.83886,104.9236,66.01778,359.753,286.9062,-0.002095127
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_12_974.jpg,0,0.2019747,0,1.834994,104.9661,65.8781,359.7042,286.9081,0.0009811623
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_039.jpg,0,0.2036908,0,1.839641,104.9982,65.77248,359.6996,286.9072,-0.0005983535
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_107.jpg,0,0.01177956,0,1.842372,105.0303,65.66669,359.7062,286.907,-0.001233032
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_174.jpg,0,0.2187296,0,1.838333,105.0732,65.52561,359.7241,286.907,-0.001868142
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_241.jpg,0,0.216844,0,1.843815,105.1056,65.41909,359.7585,286.907,-0.002250107
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_306.jpg,0,0.01500921,0,1.847234,105.138,65.31241,359.7986,286.907,-0.002552602
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_373.jpg,0,0.2084956,0,1.844968,105.1813,65.17024,359.8516,286.907,-0.002834666
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_440.jpg,0,0.00769306,0,1.847434,105.2137,65.06362,359.8907,286.907,-0.002956162
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_506.jpg,0,0.1008321,0,1.840273,105.2459,64.9575,359.9176,286.907,-0.003007033
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_572.jpg,0,0.2977306,0,1.841314,105.289,64.81575,359.9591,286.907,-0.002975255
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_638.jpg,0,0.09838706,0,1.848243,105.3215,64.70901,-0.002318591,286.907,-0.002884654
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_706.jpg,0,0,0,1.844086,105.3538,64.60271,0.023359,286.907,-0.002743695
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_773.jpg,0,0,0,1.838406,105.3966,64.46192,0.03267745,286.907,-0.002489041
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_836.jpg,0,0,0,1.832353,105.4285,64.35701,0.02263514,286.907,-0.002260835
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_907.jpg,0,0,0,1.826306,105.4602,64.25265,0.000223519,286.907,-0.002006819
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_13_973.jpg,0,0.100825,0,1.818245,105.5023,64.1142,359.9574,286.907,-0.001643773
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_039.jpg,0,0.08975533,0,1.817662,105.5338,64.01034,359.9294,286.907,-0.001360311
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_105.jpg,0,0,0,1.813256,105.5653,63.90675,359.8982,286.907,-0.001074919
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_172.jpg,0,0.09928185,0,1.807515,105.6072,63.76907,359.8588,286.9073,0.001899985
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_240.jpg,0,0.3034219,0,1.806768,105.6387,63.6654,359.8463,286.9068,0.001753067
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_306.jpg,0,0.1032013,0,1.815349,105.6704,63.56113,359.851,286.9067,0.001864861
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_372.jpg,0,0.1072949,0,1.81189,105.7125,63.42236,359.8551,286.9067,0.00195346
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_440.jpg,0,0.3099807,0,1.812009,105.7443,63.31789,359.8721,286.9058,-0.0009566372
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_506.jpg,0,0.1102756,0,1.820992,105.7762,63.21286,359.9026,286.9057,-0.002783164
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_571.jpg,0,0,0,1.81781,105.808,63.1081,359.9267,286.9056,-0.004362589
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_636.jpg,0,0.1941465,0,1.814698,105.8504,62.96873,359.9513,286.9056,359.9939
